textid|text|obscurity|density|lengthr
412|This is the story of a man named Stanley. Stanley worked for a company in a big building where he was Employee 427. Employee 427's job was simple: he sat at his desk in Room 427 and he pushed buttons on a keyboard. Orders came to him through a monitor on his desk, telling him what buttons to push, how long to push them, and in what order. This is what Employee 427 did every day of every month of every year, and although others may have considered it soul rending, Stanley relished every moment that the orders came in, as though he had been made exactly for this job. And Stanley was happy.|5.4170876|5.1335435|7.1610875
1589|Also large bugs, men with pointy teeth, and stop, no more, you'll just upset me. Mother's right here, Mother will protect you. Darling, here's what I suggest, skip the drama, stay with mama. Mother knows best. Go ahead, get trampled by a rhino. Go ahead, get mugged and left for dead. Me, I'm just your mother, what do I know? I only bathed and changed and nursed you. Go ahead and leave me, I deserve it. Let me die alone here, be my guest. When it's too late, you'll see, just wait. Mother knows best.|6.074234|5.0616403|6.793619
1461|Miles, it's your dad. Please open the door. Miles, I can see your shadow moving around. Yeah, okay, I get it. I get it. You're still ignoring me. Look, can we talk for a minute? Something happened to... Look, sometimes people drift apart, Miles. And I don't want that to happen to us, okay? Look, I know I don't always do what you need me to do, or say what you need me to say, but I see this spark in you. It's amazing. It's why I push you. But it's yours, and whatever you choose to do with it, you'll be great. Look, call me when you can. Okay? I love you. You don't have to say it back though.|4.9538727|5.4932623|7.1710744
1880|We will steal into your soul. Ride now! Despair and pain inside my heart become a fearful hate. Death pictures in my mind, the start, for me to seal your fate. There is just one thing I'm thinking of. What'd you think milord? Speak, now, to your horde! Dissolution of his power, dust and ash I want! I am your hunter, I'll capture you for all the disaster and pain, you brought to this world. Hate raising up, my heart is burning for. These wounds that will not heal. Take my word this time for real. I am your punisher and my revenge, will strike you fierce and quick!|5.638853|4.9464746|7.0730433
1414|Then I can go on to eliminate all the other annoyances that make my skin crawl. Like, uh... Nature! Beauty! Morning talk show hosts! Soon, there will be nothing that can withstand the wrath of Dr. Heinz Doofenshmirtz!|8.808115|6.4673333|4.2214394
1884|What's become of the world, the colors unfurl revealing a blackened haze. Conditioned to fear, the voice that we hear calling the end of days. Millions of souls under control like pawns to a king, led by a string to the final hour. Lords of technology that fell into the void. Oh shall it be as it was before. Tragedy on every shore. Is this the end of all we know. Innocence lost so long ago. Woven in dreams, the darkest of schemes now takes hold of our destiny. Decades of greed, plague, famine and war, we can't go on like this anymore. Living like fools, chaos will rule this eternal paradise.|6.246233|4.182429|7.174377
1898|Lost in a dream, finally it seems, emptiness and everlasting madness. See the sadness grow, watching as we know, long before our journey for the world. Call for us, the power in all of us. So far beyond the blackened sky tonight. Glorious, forever more in us, we are victorious, and so alive. We'll all find our sacrifice tomorrow, our journey on towards a brighter day. Silent tears we left behind, still so far away, across the endless sands through the fields of our despair. Free for all eternity, we stand. Rise above the universe tonight, Starchaser.|6.4401703|4.237238|7.0236673
1342|Look at him, all ticked off. He doesn't get it. He doesn't know my secret. What a sap! He still can't even tell that I adore him. Look Brainy, this is just weird. How is it that you're standing behind me again? How did you get in this little arch? Were you waiting for me to come into this alley? What's your deal? OK, I'm not gonna hit you this time. This one's for free. Today I'm feeling generous. But tomorrow, look out.|5.677862|6.0569334|6.346334
2296|She doesn't have much left before she falls from weariness alone. Perhaps she could find an anomaly, but say she couldn't. What then? She couldn't, so, "then" is "now." So? How do you go on when the way is completely obstructed? Should you...? Go on?|5.8994637|8.498539|4.6878204
2221|While recruiting for this unit and speeding up the relocation program, the government figured it could simultaneously weed out the "disloyal" and thus get a clearer idea of exactly how many agents and Japanese sympathizers it actually had to deal with. The part of it would have been comical if the results were not so grotesque. No self-respecting espionage agent would willingly admit he was disloyal.|7.216156|4.7661195|6.2017264
2375|They stood on the porches and tried to believe in the existence of Earth, much as they had once tried to believe in the existence of Mars; it was a problem reversed. But now, tonight, the dead were risen, Earth was reinhabited, memory awoke, a million names were spoken: What was so-and-so doing tonight on Earth? What about this one and that one? The people on the porches glanced sidewise at each other's faces. At nine o'clock Earth seemed to explode, catch fire, and burn. The people on the porches put up their hands as if to beat the fire out. They waited.|5.5403233|5.0069847|7.046775
2356|I marched ahead into the dark because I wanted to find a better truth. However, the truth is as bitter and merciless as I'd always assumed. I've been in this state for too long to count. I have lost the minutes and hours. And every so often I will see it again: Light - true light - in the distance. Perhaps it has been guiding me. I wouldn't admit this, to anyone. It's like a loss: relinquishing myself to what I've long criticized. However, I feel it for certain: that light is now beckoning me. That light of the old world is shining, and wants me. And in that light, I find deliverance...|5.2885933|5.071141|7.157732
19|In 2291, in an attempt to control violence among deep space miners, the New Earth Government legalized no-holds-barred fighting. The Liandri Mining Corporation established a series of leagues and bloody public exhibitions. Soon, Liandri discovered that the public matches were their most profitable enterprise.|7.5588245|5.7152905|5.3933
137|I walked up to Griz and poked him in the chest. "Let me make this perfectly clear to you. Though some might seek to make it appear otherwise, I am not a bride to be bartered away to another kingdom, not a prize of war, not a mouthpiece for your Komizar. I am not a chip in a card game to be mindlessly tossed into the center of the pot, nor one to be kept in the tight fist of a greedy opponent. I am a player seated at the table alongside everyone else, and from this day forward, I will play my own hand as I see fit. Do you understand me? Because the consequences could be ugly if someone thought otherwise."|5.5961437|4.6645226|7.216131
